Ground-Truth x (m),Ground-Truth y (m),Ground-Truth yaw (rad),Prediction x (m),Prediction y (m),Prediction yaw (rad),Time (s),Error (m)
28.682,2.60382,-0.787172,28.764,2.80474,-0.576615,36.1773,0.302359
28.6894,2.59638,-0.790868,28.764,2.80474,-0.576615,36.1896,0.308023
28.6937,2.59208,-0.792993,28.764,2.80474,-0.576615,36.1969,0.311426
28.6993,2.58636,-0.795814,28.764,2.80474,-0.576615,36.2053,0.316101
28.7048,2.58075,-0.798572,28.764,2.80474,-0.576615,36.2139,0.320837
28.7114,2.57396,-0.801906,28.8043,2.76074,-0.593671,36.2237,0.294765
28.7162,2.56902,-0.804325,28.8043,2.76074,-0.593671,36.2309,0.29817
28.7211,2.56396,-0.806794,28.8043,2.76074,-0.593671,36.2384,0.301797
28.7257,2.55915,-0.809139,28.8043,2.76074,-0.593671,36.2463,0.30538
28.7319,2.55261,-0.812314,28.8043,2.76074,-0.593671,36.2573,0.310436
28.7402,2.54382,-0.816582,28.8043,2.76074,-0.593671,36.2702,0.317578
28.7476,2.53598,-0.820367,28.8043,2.76074,-0.593671,36.2836,0.324236
28.7621,2.52043,-0.827852,28.8442,2.71605,-0.610847,36.308,0.303465
28.7698,2.51209,-0.831838,28.8442,2.71605,-0.610847,36.3215,0.30979
28.7773,2.50376,-0.835805,28.8442,2.71605,-0.610847,36.335,0.31644
28.7844,2.49592,-0.839527,28.8442,2.71605,-0.610847,36.3475,0.322982
28.7923,2.48718,-0.843657,28.8832,2.67062,-0.627752,36.3598,0.297527
28.7994,2.47916,-0.847436,28.8832,2.67062,-0.627752,36.3726,0.303199
28.8127,2.46416,-0.854477,28.8832,2.67062,-0.627752,36.3961,0.31464
28.8196,2.45617,-0.858201,28.8832,2.67062,-0.627752,36.4087,0.321139
28.8286,2.44574,-0.863052,28.9214,2.62446,-0.644821,36.4233,0.29693
28.8352,2.43809,-0.866593,28.9214,2.62446,-0.644821,36.4353,0.302235
28.8413,2.43093,-0.869901,28.9214,2.62446,-0.644821,36.4453,0.307464
28.8472,2.42385,-0.873156,28.9214,2.62446,-0.644821,36.4561,0.312854
28.8526,2.41744,-0.876101,28.9214,2.62446,-0.644821,36.4663,0.317927
28.8588,2.40998,-0.879514,28.9214,2.62446,-0.644821,36.4762,0.324029
28.8679,2.39904,-0.884504,28.9587,2.57768,-0.661839,36.4932,0.299579
28.8743,2.39113,-0.888101,28.9587,2.57768,-0.661839,36.504,0.30515
28.8789,2.38554,-0.890634,28.9587,2.57768,-0.661839,36.5125,0.309257
28.8842,2.37893,-0.893618,28.9587,2.57768,-0.661839,36.5227,0.314279
28.8885,2.37369,-0.895983,28.9587,2.57768,-0.661839,36.5308,0.318393
28.894,2.36673,-0.899115,28.9587,2.57768,-0.661839,36.5401,0.324018
28.8981,2.36156,-0.901434,28.9587,2.57768,-0.661839,36.5479,0.328306
28.9026,2.35597,-0.90394,28.9953,2.53019,-0.678948,36.5565,0.299285
28.9071,2.35016,-0.906539,28.9953,2.53019,-0.678948,36.5644,0.30328
28.9117,2.34432,-0.909142,28.9953,2.53019,-0.678948,36.573,0.307442
28.9197,2.33404,-0.913724,28.9953,2.53019,-0.678948,36.5886,0.315127
28.9239,2.32863,-0.916127,28.9953,2.53019,-0.678948,36.5959,0.319341
28.9284,2.32272,-0.918745,28.9953,2.53019,-0.678948,36.6046,0.324063
28.9327,2.31718,-0.921196,28.9953,2.53019,-0.678948,36.6131,0.328605
28.9384,2.30956,-0.924558,29.031,2.4821,-0.695924,36.6231,0.301028
28.9431,2.30332,-0.927301,29.031,2.4821,-0.695924,36.6315,0.305321
28.9486,2.29605,-0.930495,29.031,2.4821,-0.695924,36.6423,0.310538
28.957,2.2848,-0.935421,29.031,2.4821,-0.695924,36.6571,0.319013
28.9641,2.27508,-0.93966,29.031,2.4821,-0.695924,36.6713,0.326707
28.9751,2.26015,-0.94616,29.0659,2.43347,-0.712894,36.6932,0.304478
28.9814,2.25136,-0.949968,29.0659,2.43347,-0.712894,36.7061,0.310661
28.9885,2.24145,-0.954252,29.0659,2.43347,-0.712894,36.7191,0.317992
28.9942,2.23342,-0.957713,29.0659,2.43347,-0.712894,36.7307,0.324194
28.9992,2.22631,-0.960769,29.0659,2.43347,-0.712894,36.741,0.329863
29.0051,2.21784,-0.964401,29.1001,2.38455,-0.729671,36.7532,0.30317
29.0103,2.21027,-0.967636,29.1001,2.38455,-0.729671,36.7642,0.308305
29.0197,2.19662,-0.973459,29.1001,2.38455,-0.729671,36.7819,0.318125
29.0249,2.18899,-0.976697,29.1001,2.38455,-0.729671,36.7929,0.323898
29.0312,2.17978,-0.980602,29.1001,2.38455,-0.729671,36.8045,0.33113
29.0358,2.1729,-0.983508,29.1001,2.38455,-0.729671,36.8132,0.336696
29.0406,2.16557,-0.986599,29.1333,2.33478,-0.746925,36.8237,0.307681
29.0446,2.15961,-0.989108,29.1333,2.33478,-0.746925,36.8326,0.311791
29.049,2.15296,-0.991899,29.1333,2.33478,-0.746925,36.8407,0.316526
29.0538,2.14557,-0.995001,29.1333,2.33478,-0.746925,36.8516,0.321978
29.0579,2.13917,-0.997676,29.1333,2.33478,-0.746925,36.8602,0.326836
29.0628,2.13162,-1.00083,29.1333,2.33478,-0.746925,36.8698,0.332733
29.0665,2.12588,-1.00322,29.1333,2.33478,-0.746925,36.8778,0.337337
29.075,2.11248,-1.0088,29.1657,2.2843,-0.763928,36.8946,0.312586
29.0795,2.10537,-1.01175,29.1657,2.2843,-0.763928,36.9044,0.317595
29.0828,2.10011,-1.01392,29.1657,2.2843,-0.763928,36.9118,0.321409
29.0882,2.09139,-1.01753,29.1657,2.2843,-0.763928,36.9227,0.327928
29.092,2.08525,-1.02006,29.1657,2.2843,-0.763928,36.9303,0.332654
29.096,2.07885,-1.0227,29.1657,2.2843,-0.763928,36.9392,0.337698
29.0992,2.07346,-1.02492,29.1657,2.2843,-0.763928,36.9468,0.342036
29.104,2.06557,-1.02816,29.1974,2.23333,-0.781111,36.9565,0.312865
29.1073,2.06019,-1.03037,29.1974,2.23333,-0.781111,36.964,0.316572
29.111,2.05401,-1.0329,29.1974,2.23333,-0.781111,36.9724,0.320951
29.1189,2.04069,-1.03835,29.1974,2.23333,-0.781111,36.9888,0.330799
29.1224,2.03481,-1.04074,29.1974,2.23333,-0.781111,36.9969,0.335318
29.1261,2.02844,-1.04333,29.1974,2.23333,-0.781111,37.0056,0.340313
29.1296,2.02246,-1.04576,29.1974,2.23333,-0.781111,37.013,0.345099
29.1342,2.01452,-1.04898,29.2281,2.18202,-0.79818,37.024,0.315853
29.1395,2.00532,-1.0527,29.2281,2.18202,-0.79818,37.0367,0.322248
29.1453,1.99509,-1.05681,29.2281,2.18202,-0.79818,37.0496,0.329655
29.1518,1.98362,-1.06138,29.2281,2.18202,-0.79818,37.0651,0.3383
29.1586,1.97144,-1.06621,29.2281,2.18202,-0.79818,37.08,0.347859
29.1657,1.95871,-1.07122,29.2578,2.13027,-0.815233,37.0972,0.321629
29.1707,1.94948,-1.07484,29.2578,2.13027,-0.815233,37.1083,0.328117
29.1757,1.94024,-1.07845,29.2578,2.13027,-0.815233,37.1208,0.334855
29.1799,1.93248,-1.08146,29.2578,2.13027,-0.815233,37.1313,0.340684
29.1848,1.9232,-1.08506,29.2578,2.13027,-0.815233,37.1423,0.347855
29.189,1.91525,-1.08812,29.2578,2.13027,-0.815233,37.1531,0.354158
29.1925,1.9085,-1.09072,29.2869,2.07804,-0.832147,37.1622,0.323271
29.1966,1.90059,-1.09375,29.2869,2.07804,-0.832147,37.1727,0.32873
29.2036,1.88712,-1.0989,29.2869,2.07804,-0.832147,37.191,0.338439
29.2079,1.87875,-1.10208,29.2869,2.07804,-0.832147,37.2008,0.344705
29.2115,1.87167,-1.10477,29.2869,2.07804,-0.832147,37.21,0.350136
29.2153,1.86412,-1.10763,29.2869,2.07804,-0.832147,37.2201,0.356061
29.2187,1.85722,-1.11023,29.3153,2.02534,-0.848728,37.2282,0.325541
29.2224,1.84983,-1.11301,29.3153,2.02534,-0.848728,37.2379,0.330579
29.2254,1.84375,-1.11529,29.3153,2.02534,-0.848728,37.2459,0.33484
29.2289,1.83645,-1.11802,29.3153,2.02534,-0.848728,37.2545,0.340082
29.2321,1.82994,-1.12046,29.3153,2.02534,-0.848728,37.263,0.344876
29.2355,1.82294,-1.12307,29.3153,2.02534,-0.848728,37.2722,0.350139
29.2411,1.81131,-1.1274,29.3153,2.02534,-0.848728,37.2856,0.35913
29.2441,1.80495,-1.12975,29.343,1.97207,-0.865379,37.2939,0.328031
29.2476,1.79754,-1.13249,29.343,1.97207,-0.865379,37.3037,0.333038
29.2506,1.79119,-1.13484,29.343,1.97207,-0.865379,37.3121,0.337446
29.2541,1.78369,-1.1376,29.343,1.97207,-0.865379,37.3207,0.34278
29.2569,1.77751,-1.13986,29.343,1.97207,-0.865379,37.3287,0.347276
29.2603,1.77023,-1.1425,29.343,1.97207,-0.865379,37.3383,0.352679
29.2633,1.76366,-1.14488,29.343,1.97207,-0.865379,37.3458,0.357653
29.2664,1.75687,-1.14733,29.343,1.97207,-0.865379,37.3546,0.362881
29.2691,1.75073,-1.14954,29.3698,1.91817,-0.882007,37.3626,0.331282
29.2724,1.74349,-1.15213,29.3698,1.91817,-0.882007,37.3719,0.336119
29.2775,1.73202,-1.1562,29.3698,1.91817,-0.882007,37.3867,0.344036
29.2805,1.72525,-1.15857,29.3698,1.91817,-0.882007,37.3944,0.34884
29.2839,1.71739,-1.16132,29.3698,1.91817,-0.882007,37.4034,0.354552
29.2868,1.71059,-1.16369,29.3698,1.91817,-0.882007,37.4111,0.359607
29.2898,1.70368,-1.16609,29.3698,1.91817,-0.882007,37.42,0.364833
29.2926,1.69718,-1.16832,29.3958,1.86385,-0.898454,37.4285,0.333564
29.296,1.68911,-1.17108,29.3958,1.86385,-0.898454,37.4375,0.338846
29.2983,1.68384,-1.17286,29.3958,1.86385,-0.898454,37.4442,0.342376
29.3011,1.67703,-1.17513,29.3958,1.86385,-0.898454,37.4532,0.347018
29.304,1.6702,-1.17741,29.3958,1.86385,-0.898454,37.4619,0.351788
29.3097,1.65635,-1.18193,29.3958,1.86385,-0.898454,37.4796,0.3617
29.3139,1.64615,-1.18519,29.3958,1.86385,-0.898454,37.4927,0.369219
29.3178,1.63649,-1.18815,29.4216,1.80922,-0.914434,37.505,0.339875
29.3213,1.62782,-1.19077,29.4216,1.80922,-0.914434,37.5165,0.345417
29.3257,1.617,-1.19398,29.4216,1.80922,-0.914434,37.5283,0.352552
29.3293,1.60789,-1.19659,29.4216,1.80922,-0.914434,37.5396,0.3587
29.3343,1.59512,-1.20018,29.4216,1.80922,-0.914434,37.554,0.367574
29.3386,1.58409,-1.2032,29.4478,1.75444,-0.928714,37.5679,0.341031
29.342,1.57521,-1.20559,29.4478,1.75444,-0.928714,37.5789,0.346389
29.3497,1.55507,-1.21054,29.4478,1.75444,-0.928714,37.604,0.358895
29.3534,1.54524,-1.21288,29.4478,1.75444,-0.928714,37.6146,0.365285
29.3567,1.53625,-1.21497,29.4755,1.69965,-0.940937,37.6257,0.340441
29.3597,1.52818,-1.2168,29.4755,1.69965,-0.940937,37.6356,0.34482
29.3624,1.52101,-1.21838,29.4755,1.69965,-0.940937,37.6433,0.348827
29.3655,1.5125,-1.22021,29.4755,1.69965,-0.940937,37.6539,0.353719
29.3683,1.50484,-1.22182,29.4755,1.69965,-0.940937,37.6631,0.35824
29.3717,1.49561,-1.22372,29.4755,1.69965,-0.940937,37.6729,0.363838
29.3763,1.48276,-1.2263,29.4755,1.69965,-0.940937,37.6883,0.371897
29.3789,1.47563,-1.2277,29.5047,1.64472,-0.951164,37.697,0.347707
29.3825,1.46546,-1.22964,29.5047,1.64472,-0.951164,37.7076,0.353018
29.3867,1.45359,-1.23185,29.5047,1.64472,-0.951164,37.7217,0.359499
29.3914,1.44042,-1.23418,29.5047,1.64472,-0.951164,37.7354,0.366999
29.3951,1.4297,-1.23603,29.5047,1.64472,-0.951164,37.7483,0.373354
29.4001,1.41536,-1.23836,29.535,1.58915,-0.95973,37.763,0.35499
29.4039,1.40439,-1.24009,29.535,1.58915,-0.95973,37.7757,0.360433
29.4114,1.38244,-1.24331,29.535,1.58915,-0.95973,37.7982,0.372026
29.4145,1.37332,-1.24459,29.535,1.58915,-0.95973,37.8086,0.377132
29.4179,1.36352,-1.2459,29.535,1.58915,-0.95973,37.82,0.382777
29.4211,1.35386,-1.24714,29.566,1.53309,-0.966801,37.8299,0.362911
29.424,1.34519,-1.24819,29.566,1.53309,-0.966801,37.8397,0.36694
29.4268,1.33688,-1.24915,29.566,1.53309,-0.966801,37.8499,0.370936
29.43,1.32737,-1.25018,29.566,1.53309,-0.966801,37.8591,0.375673
29.4326,1.31933,-1.25102,29.566,1.53309,-0.966801,37.8682,0.379809
29.4351,1.3119,-1.25175,29.566,1.53309,-0.966801,37.8769,0.383737
29.4397,1.29797,-1.25304,29.566,1.53309,-0.966801,37.8909,0.391364
29.4424,1.28989,-1.25375,29.5988,1.47714,-0.971969,37.9003,0.372744
29.4448,1.28239,-1.25437,29.5988,1.47714,-0.971969,37.9085,0.376014
29.4483,1.2717,-1.2552,29.5988,1.47714,-0.971969,37.9191,0.380876
29.4506,1.26461,-1.25572,29.5988,1.47714,-0.971969,37.9272,0.384229
29.4535,1.25589,-1.25631,29.5988,1.47714,-0.971969,37.937,0.388477
29.4561,1.24767,-1.25683,29.5988,1.47714,-0.971969,37.9452,0.392616
29.4588,1.23954,-1.25731,29.5988,1.47714,-0.971969,37.9543,0.396829
29.461,1.23276,-1.25771,29.6336,1.42143,-0.974911,37.9619,0.381261
29.4635,1.22491,-1.25814,29.6336,1.42143,-0.974911,37.9707,0.384391
29.4664,1.21616,-1.25859,29.6336,1.42143,-0.974911,37.9793,0.388039
29.4706,1.20302,-1.25917,29.6336,1.42143,-0.974911,37.9938,0.393788
29.4736,1.19353,-1.25956,29.6336,1.42143,-0.974911,38.0031,0.398173
29.4761,1.18576,-1.25988,29.6336,1.42143,-0.974911,38.0108,0.401911
29.4791,1.17653,-1.26023,29.6336,1.42143,-0.974911,38.021,0.406498
29.4817,1.1685,-1.26051,29.6688,1.36557,-0.976442,38.0298,0.393142
29.4848,1.15879,-1.26082,29.6688,1.36557,-0.976442,38.0393,0.396865
29.4869,1.15218,-1.26102,29.6688,1.36557,-0.976442,38.0466,0.399519
29.4891,1.14546,-1.2612,29.6688,1.36557,-0.976442,38.054,0.402311
29.4912,1.13879,-1.26138,29.6688,1.36557,-0.976442,38.0614,0.405186
29.4941,1.12965,-1.2616,29.6688,1.36557,-0.976442,38.0704,0.409272
29.4963,1.12284,-1.26175,29.6688,1.36557,-0.976442,38.0778,0.412424
29.4995,1.11282,-1.26196,29.6688,1.36557,-0.976442,38.0889,0.417229
29.5019,1.10522,-1.26209,29.7045,1.30969,-0.97749,38.0964,0.404761
29.5044,1.09749,-1.26222,29.7045,1.30969,-0.97749,38.1049,0.407593
29.5067,1.09017,-1.26234,29.7045,1.30969,-0.97749,38.1131,0.410403
29.5092,1.08254,-1.26245,29.7045,1.30969,-0.97749,38.1214,0.413454
29.5115,1.07524,-1.26254,29.7045,1.30969,-0.97749,38.1285,0.416491
29.514,1.06724,-1.26262,29.7045,1.30969,-0.97749,38.1373,0.419941
29.5162,1.06035,-1.26269,29.7045,1.30969,-0.97749,38.1451,0.423022
29.5192,1.05086,-1.26276,29.7045,1.30969,-0.97749,38.1542,0.427413
29.5219,1.04254,-1.26283,29.7412,1.2538,-0.977954,38.1623,0.417014
29.5246,1.03406,-1.26288,29.7412,1.2538,-0.977954,38.1714,0.42001
29.5266,1.02761,-1.26291,29.7412,1.2538,-0.977954,38.1785,0.422397
29.5306,1.01509,-1.26296,29.7412,1.2538,-0.977954,38.1907,0.427287
29.5327,1.00852,-1.26298,29.7412,1.2538,-0.977954,38.1979,0.429987
29.5352,1.00056,-1.26299,29.7412,1.2538,-0.977954,38.2066,0.433373
29.5375,0.993333,-1.26299,29.7412,1.2538,-0.977954,38.2134,0.436557
29.5402,0.984827,-1.26298,29.7412,1.2538,-0.977954,38.2217,0.440442
29.5425,0.977795,-1.26298,29.7787,1.19805,-0.977274,38.2292,0.431198
29.5455,0.968379,-1.26297,29.7787,1.19805,-0.977274,38.2396,0.434465
29.5493,0.956276,-1.26295,29.7787,1.19805,-0.977274,38.2528,0.438949
29.5531,0.944409,-1.26294,29.7787,1.19805,-0.977274,38.2663,0.443653
29.5572,0.931417,-1.26292,29.7787,1.19805,-0.977274,38.2781,0.449144
29.5643,0.909284,-1.26296,29.8161,1.14246,-0.976759,38.3023,0.446878
29.5674,0.89949,-1.26301,29.8161,1.14246,-0.976759,38.313,0.450371
29.5709,0.888343,-1.26309,29.8161,1.14246,-0.976759,38.3252,0.45461
29.5748,0.876153,-1.26319,29.8161,1.14246,-0.976759,38.3369,0.459553
29.5774,0.867986,-1.26327,29.8161,1.14246,-0.976759,38.3456,0.463041
29.5813,0.855761,-1.26343,29.8161,1.14246,-0.976759,38.3576,0.468527
29.5854,0.842753,-1.26359,29.853,1.0866,-0.976815,38.3702,0.461889
29.5907,0.826123,-1.26384,29.853,1.0866,-0.976815,38.3884,0.468056
29.5956,0.810704,-1.26411,29.853,1.0866,-0.976815,38.4051,0.474298
29.5993,0.798976,-1.26433,29.853,1.0866,-0.976815,38.4179,0.479367
29.6031,0.78681,-1.26456,29.8894,1.03037,-0.977431,38.4297,0.472988
29.6064,0.776301,-1.26477,29.8894,1.03037,-0.977431,38.4411,0.476631
29.6106,0.76314,-1.26507,29.8894,1.03037,-0.977431,38.4537,0.481534
29.6137,0.753457,-1.26531,29.8894,1.03037,-0.977431,38.4642,0.485372
29.6178,0.74029,-1.26565,29.8894,1.03037,-0.977431,38.4789,0.490895
29.6215,0.72848,-1.26598,29.8894,1.03037,-0.977431,38.4904,0.496136
29.625,0.717418,-1.2663,29.9254,0.973963,-0.97831,38.5023,0.488858
29.6277,0.708916,-1.26656,29.9254,0.973963,-0.97831,38.5116,0.491903
29.6314,0.697049,-1.26694,29.9254,0.973963,-0.97831,38.5232,0.496401
29.6344,0.687638,-1.26727,29.9254,0.973963,-0.97831,38.5336,0.500175
29.6368,0.679967,-1.26753,29.9254,0.973963,-0.97831,38.542,0.503375
29.6398,0.670403,-1.26788,29.9254,0.973963,-0.97831,38.5523,0.507528
29.6421,0.662835,-1.26815,29.9254,0.973963,-0.97831,38.5605,0.510931
29.6449,0.653927,-1.26849,29.9611,0.917479,-0.979642,38.5704,0.502882
29.6476,0.645406,-1.26882,29.9611,0.917479,-0.979642,38.5787,0.505935
29.6519,0.631314,-1.26938,29.9611,0.917479,-0.979642,38.5943,0.511304
29.6549,0.621821,-1.26977,29.9611,0.917479,-0.979642,38.6035,0.515137
29.6573,0.613996,-1.27009,29.9611,0.917479,-0.979642,38.6112,0.518419
29.6601,0.604904,-1.27047,29.9611,0.917479,-0.979642,38.6211,0.522375
29.6624,0.597735,-1.27078,29.9963,0.860797,-0.981366,38.6291,0.514243
29.6651,0.588987,-1.27116,29.9963,0.860797,-0.981366,38.6376,0.517246
29.6672,0.582194,-1.27145,29.9963,0.860797,-0.981366,38.645,0.519683
29.6705,0.571528,-1.27193,29.9963,0.860797,-0.981366,38.6569,0.523686
29.6742,0.559406,-1.27248,29.9963,0.860797,-0.981366,38.6689,0.528494
29.6776,0.548196,-1.27299,29.9963,0.860797,-0.981366,38.6812,0.533178
29.6843,0.526434,-1.27401,30.0309,0.803935,-0.983383,38.705,0.530626
29.6874,0.516394,-1.27449,30.0309,0.803935,-0.983383,38.7168,0.534225
29.6912,0.503957,-1.27509,30.0309,0.803935,-0.983383,38.7283,0.53894
29.6944,0.493578,-1.27559,30.0309,0.803935,-0.983383,38.7396,0.543089
29.6975,0.483064,-1.2761,30.0309,0.803935,-0.983383,38.7513,0.547486
29.7007,0.472642,-1.27661,30.0309,0.803935,-0.983383,38.7615,0.552031
29.7037,0.462645,-1.27711,30.0652,0.74707,-0.98562,38.7726,0.544543
29.7093,0.444164,-1.27804,30.0652,0.74707,-0.98562,38.7907,0.551283
29.7115,0.436933,-1.2784,30.0652,0.74707,-0.98562,38.7992,0.554087
29.714,0.428622,-1.27882,30.0652,0.74707,-0.98562,38.8079,0.557422
29.717,0.418606,-1.27933,30.0652,0.74707,-0.98562,38.8179,0.561598
29.7194,0.410739,-1.27973,30.0652,0.74707,-0.98562,38.8265,0.564997
29.722,0.401871,-1.28019,30.0991,0.690629,-0.988323,38.8366,0.557473
29.7246,0.393433,-1.28063,30.0991,0.690629,-0.988323,38.8448,0.560427
29.7271,0.38478,-1.28108,30.0991,0.690629,-0.988323,38.8544,0.563587
